접수번호,접수날짜,제조일자,불량유형_대,불량유형_중,불량유형_소,원인,유상/무상,처리내역,수리부품,수리비용,수리비용청구여부
SL30169,2022-12-08,2021-10-06,기능,화면,백화현상,컨넥터 접촉불량,유상,부품교체,컨넥터 Ass'y,18000,18000
SL30170,2022-10-27,2022-09-29,외관,오염,케이스,검수미비,무상,제품교환,케이스,20000,미청구
SL30171,2022-04-13,2022-02-28,기능,버튼,두번 터치됨,Pcb Board 고장,무상,부품교체,MAIN Pcb Board,50000,미청구
SL30172,2021-09-07,2020-08-21,기능,버튼,동작안함,스위치고장,유상,부품교체,스위치 PCB Board Ass'y,25000,25000
SL30173,2021-09-09,2021-02-16,기능,전원,켜지지 않음,전원스위치 고장,무상,제품교환,SMPS Pcb Board,45000,미청구
SL30174,2022-06-16,2022-01-26,외관,흠집,케이스,사용자 과실,유상,부품교체,케이스,20000,20000
SL30175,2022-04-17,2021-09-17,외관,오염,액정,사용자 과실,유상,부품교체,액정 Ass'y,80000,80000
SL30176,2023-05-27,2022-08-13,외관,파손,케이스,사용자 과실,유상,부품교체,케이스,20000,20000
SL30177,2023-03-16,2022-06-28,기능,화면,백화현상,Pcb Board 고장,무상,부품교체,MAIN Pcb Board,50000,미청구
SL30178,2021-08-23,2021-02-07,외관,흠집,케이스,사용자 과실,유상,부품교체,케이스,20000,20000
SL30179,2022-08-18,2022-07-30,외관,흠집,액정,검수미비,무상,제품교환,액정 Ass'y,80000,미청구
SL30180,2023-05-27,2022-05-03,기능,버튼,동작안함,Pcb Board 고장,유상,부품교체,MAIN Pcb Board,50000,50000
SL30181,2022-06-01,2021-10-04,외관,흠집,케이스,사용자 과실,유상,부품교체,케이스,20000,20000
SL30182,2021-06-22,2020-03-12,기능,버튼,동작안함,스위치고장,유상,부품교체,스위치 PCB Board Ass'y,25000,25000
SL30183,2021-12-22,2021-09-25,기능,화면,안켜짐,액정 고장,무상,부품교체,액정 Ass'y,80000,미청구
SL30184,2021-06-18,2020-07-14,기능,화면,안켜짐,컨넥터 이탈,무상,제품교환,컨넥터 Ass'y,18000,미청구
SL30185,2021-06-11,2020-12-16,기능,전원,켜지지 않음,Pcb Board 고장,무상,제품교환,MAIN Pcb Board,50000,미청구
SL30186,2021-12-11,2021-12-01,외관,파손,케이스,검수미비,무상,제품교환,케이스,20000,미청구
SL30187,2022-11-27,2022-02-11,외관,흠집,액정,사용자 과실,유상,부품교체,액정 Ass'y,80000,80000
SL30188,2022-05-10,2021-07-29,외관,흠집,케이스,사용자 과실,유상,부품교체,케이스,20000,20000
SL30189,2022-04-22,2021-09-08,외관,파손,케이스,사용자 과실,유상,부품교체,케이스,20000,20000
SL30190,2021-05-05,2020-01-27,기능,화면,백화현상,컨넥터 접촉불량,유상,부품교체,컨넥터 Ass'y,18000,18000
SL30191,2022-11-06,2022-11-02,외관,파손,액정,검수미비,무상,제품교환,액정 Ass'y,80000,미청구
SL30192,2023-02-15,2023-02-11,외관,오염,액정,검수미비,무상,제품교환,액정 Ass'y,80000,미청구
SL30193,2021-07-27,2021-01-04,기능,화면,백화현상,컨넥터 접촉불량,무상,부품교체,컨넥터 Ass'y,18000,미청구
SL30194,2021-09-03,2020-12-25,외관,오염,케이스,사용자 과실,유상,부품교체,케이스,20000,20000
SL30195,2022-02-20,2021-03-27,기능,버튼,동작안함,스위치고장,무상,제품교환,스위치 PCB Board Ass'y,25000,미청구
SL30196,2022-08-09,2021-12-11,기능,전원,켜지지 않음,전원스위치 고장,무상,부품교체,SMPS Pcb Board,45000,미청구
SL30197,2022-04-03,2021-12-12,기능,화면,백화현상,액정 고장,무상,제품교환,액정 Ass'y,80000,미청구
SL30198,2021-12-05,2021-11-10,외관,흠집,액정,검수미비,무상,제품교환,액정 Ass'y,80000,미청구
SL30199,2021-11-22,2020-09-20,기능,전원,켜지지 않음,배터리 방전,유상,부품교체,Battery,30000,30000
SL30200,2022-03-13,2021-11-18,기능,버튼,두번 터치됨,Pcb Board 고장,무상,제품교환,MAIN Pcb Board,50000,미청구
SL30201,2022-06-22,2022-05-23,외관,오염,케이스,검수미비,무상,제품교환,케이스,20000,미청구
SL30202,2023-03-16,2022-05-21,기능,전원,켜지지 않음,휴즈 끊어짐,무상,부품교체,Fuse,3000,미청구
SL30203,2022-12-25,2022-10-18,기능,버튼,동작안함,Pcb Board 고장,무상,부품교체,MAIN Pcb Board,50000,미청구
SL30204,2022-01-04,2021-12-29,외관,파손,액정,검수미비,무상,제품교환,액정 Ass'y,80000,미청구
SL30205,2022-06-03,2021-03-17,기능,버튼,두번 터치됨,Pcb Board 고장,유상,부품교체,MAIN Pcb Board,50000,50000
SL30206,2022-07-16,2022-07-06,외관,파손,케이스,검수미비,무상,제품교환,케이스,20000,미청구
SL30207,2022-11-05,2022-04-10,기능,버튼,동작안함,스위치고장,무상,제품교환,스위치 PCB Board Ass'y,25000,미청구
SL30208,2021-10-31,2020-09-12,기능,전원,켜지지 않음,Pcb Board 고장,유상,부품교체,MAIN Pcb Board,50000,50000
SL30209,2022-11-15,2022-08-14,기능,버튼,동작안함,Pcb Board 고장,무상,부품교체,MAIN Pcb Board,50000,미청구
SL30210,2022-07-27,2021-07-17,기능,버튼,두번 터치됨,Pcb Board 고장,유상,부품교체,MAIN Pcb Board,50000,50000
SL30211,2022-09-01,2021-07-24,기능,화면,안켜짐,액정 고장,유상,부품교체,액정 Ass'y,80000,80000
SL30212,2023-05-12,2023-04-15,외관,오염,케이스,검수미비,무상,제품교환,케이스,20000,미청구
SL30213,2021-09-23,2021-03-19,기능,전원,켜지지 않음,전원스위치 고장,무상,제품교환,SMPS Pcb Board,45000,미청구
SL30214,2022-09-03,2021-12-06,기능,전원,켜지지 않음,Pcb Board 고장,무상,제품교환,MAIN Pcb Board,50000,미청구
SL30215,2023-05-28,2023-05-09,외관,파손,케이스,검수미비,무상,제품교환,케이스,20000,미청구
SL30216,2021-10-27,2021-02-08,기능,화면,백화현상,액정 고장,무상,제품교환,액정 Ass'y,80000,미청구
SL30217,2021-10-08,2020-09-20,기능,버튼,두번 터치됨,Pcb Board 고장,유상,부품교체,MAIN Pcb Board,50000,50000
SL30218,2021-10-30,2021-01-04,기능,전원,켜지지 않음,전원스위치 고장,무상,부품교체,SMPS Pcb Board,45000,미청구
SL30219,2023-04-01,2023-02-13,기능,버튼,두번 터치됨,스위치고장,무상,제품교환,스위치 PCB Board Ass'y,25000,미청구
SL30220,2021-06-01,2020-04-22,기능,화면,안켜짐,Pcb Board 고장,유상,부품교체,MAIN Pcb Board,50000,50000
SL30221,2023-02-07,2022-11-27,기능,전원,켜지지 않음,휴즈 끊어짐,무상,제품교환,Fuse,3000,미청구
SL30222,2023-03-30,2022-08-02,기능,버튼,두번 터치됨,스위치고장,무상,부품교체,스위치 PCB Board Ass'y,25000,미청구
SL30223,2022-04-18,2022-04-04,외관,흠집,액정,검수미비,무상,제품교환,액정 Ass'y,80000,미청구
SL30224,2021-06-27,2021-05-04,기능,버튼,동작안함,스위치고장,무상,부품교체,스위치 PCB Board Ass'y,25000,미청구
SL30225,2021-08-02,2021-07-26,외관,흠집,액정,검수미비,무상,제품교환,액정 Ass'y,80000,미청구
SL30226,2021-12-29,2021-01-31,외관,파손,케이스,사용자 과실,유상,부품교체,케이스,20000,20000
SL30227,2022-12-07,2022-07-25,기능,버튼,동작안함,Pcb Board 고장,무상,부품교체,MAIN Pcb Board,50000,미청구
SL30228,2022-08-07,2021-06-04,기능,버튼,두번 터치됨,스위치고장,유상,부품교체,스위치 PCB Board Ass'y,25000,25000
SL30229,2021-05-01,2020-06-13,기능,전원,켜지지 않음,휴즈 끊어짐,무상,부품교체,Fuse,3000,미청구
SL30230,2021-08-01,2021-06-02,기능,버튼,두번 터치됨,Pcb Board 고장,무상,제품교환,MAIN Pcb Board,50000,미청구
SL30231,2022-07-05,2021-11-28,외관,파손,케이스,사용자 과실,유상,부품교체,케이스,20000,20000
SL30232,2021-12-19,2021-06-06,기능,전원,켜지지 않음,Pcb Board 고장,무상,제품교환,MAIN Pcb Board,50000,미청구
SL30233,2021-05-03,2020-08-15,외관,오염,케이스,사용자 과실,유상,부품교체,케이스,20000,20000
SL30234,2023-02-09,2022-12-31,기능,전원,켜지지 않음,전원스위치 고장,무상,제품교환,SMPS Pcb Board,45000,미청구
SL30235,2021-06-18,2021-06-14,외관,흠집,액정,검수미비,무상,제품교환,액정 Ass'y,80000,미청구
SL30236,2021-10-13,2021-06-24,외관,흠집,액정,사용자 과실,유상,부품교체,액정 Ass'y,80000,80000
SL30237,2021-06-13,2021-03-14,기능,버튼,두번 터치됨,Pcb Board 고장,무상,부품교체,MAIN Pcb Board,50000,미청구
SL30238,2022-07-15,2022-03-27,기능,전원,켜지지 않음,휴즈 끊어짐,무상,부품교체,Fuse,3000,미청구
SL30239,2023-05-26,2023-02-09,기능,버튼,두번 터치됨,Pcb Board 고장,무상,부품교체,MAIN Pcb Board,50000,미청구
SL30240,2023-05-15,2023-03-18,외관,파손,액정,사용자 과실,유상,부품교체,액정 Ass'y,80000,80000
SL30241,2022-12-06,2022-10-24,외관,흠집,액정,사용자 과실,유상,부품교체,액정 Ass'y,80000,80000
SL30242,2023-03-14,2022-01-03,기능,버튼,두번 터치됨,Pcb Board 고장,유상,부품교체,MAIN Pcb Board,50000,50000
SL30243,2022-04-07,2022-03-28,외관,오염,액정,검수미비,무상,제품교환,액정 Ass'y,80000,미청구
SL30244,2021-07-16,2021-05-01,외관,파손,액정,사용자 과실,유상,부품교체,액정 Ass'y,80000,80000
SL30245,2023-04-20,2023-01-29,기능,전원,켜지지 않음,전원스위치 고장,무상,부품교체,SMPS Pcb Board,45000,미청구
SL30246,2022-04-16,2020-12-29,기능,버튼,두번 터치됨,스위치고장,유상,부품교체,스위치 PCB Board Ass'y,25000,25000
SL30247,2021-07-17,2021-06-03,외관,흠집,액정,사용자 과실,유상,부품교체,액정 Ass'y,80000,80000
SL30248,2022-01-24,2022-01-02,외관,오염,액정,검수미비,무상,제품교환,액정 Ass'y,80000,미청구
SL30249,2023-04-30,2023-04-08,외관,파손,케이스,검수미비,무상,제품교환,케이스,20000,미청구
SL30250,2023-04-23,2022-02-18,기능,버튼,동작안함,Pcb Board 고장,유상,부품교체,MAIN Pcb Board,50000,50000
SL30251,2022-11-03,2021-12-18,기능,전원,켜지지 않음,휴즈 끊어짐,무상,제품교환,Fuse,3000,미청구
SL30252,2022-09-03,2022-06-09,기능,전원,켜지지 않음,Pcb Board 고장,무상,부품교체,MAIN Pcb Board,50000,미청구
SL30253,2022-05-25,2021-05-08,기능,화면,안켜짐,컨넥터 이탈,유상,부품교체,컨넥터 Ass'y,18000,18000
SL30254,2022-06-02,2022-05-08,외관,오염,액정,검수미비,무상,제품교환,액정 Ass'y,80000,미청구
SL30255,2022-01-28,2021-11-16,기능,화면,백화현상,컨넥터 접촉불량,무상,부품교체,컨넥터 Ass'y,18000,미청구
SL30256,2022-06-02,2021-04-13,외관,흠집,액정,사용자 과실,유상,부품교체,액정 Ass'y,80000,80000
SL30257,2023-04-17,2023-02-27,외관,파손,케이스,사용자 과실,유상,부품교체,케이스,20000,20000
SL30258,2021-09-17,2020-09-23,기능,전원,켜지지 않음,휴즈 끊어짐,무상,제품교환,Fuse,3000,미청구
SL30259,2021-07-12,2021-06-12,외관,오염,액정,검수미비,무상,제품교환,액정 Ass'y,80000,미청구
SL30260,2023-05-22,2022-09-15,외관,오염,액정,사용자 과실,유상,부품교체,액정 Ass'y,80000,80000
SL30261,2022-12-27,2022-12-03,외관,파손,액정,검수미비,무상,제품교환,액정 Ass'y,80000,미청구
SL30262,2022-01-27,2020-12-02,기능,버튼,동작안함,Pcb Board 고장,유상,부품교체,MAIN Pcb Board,50000,50000
SL30263,2022-08-12,2021-10-09,기능,전원,켜지지 않음,배터리 방전,무상,부품교체,Battery,30000,미청구
SL30264,2022-06-26,2021-08-10,기능,화면,백화현상,액정 고장,무상,부품교체,액정 Ass'y,80000,미청구
SL30265,2022-02-17,2022-02-06,외관,오염,케이스,검수미비,무상,제품교환,케이스,20000,미청구
SL30266,2022-05-12,2022-03-10,기능,버튼,동작안함,스위치고장,무상,제품교환,스위치 PCB Board Ass'y,25000,미청구
SL30267,2022-11-16,2022-05-29,외관,흠집,액정,사용자 과실,유상,부품교체,액정 Ass'y,80000,80000
SL30268,2023-04-17,2022-12-02,외관,흠집,케이스,사용자 과실,유상,부품교체,케이스,20000,20000
SL30269,2021-10-19,2021-03-02,기능,화면,백화현상,컨넥터 접촉불량,무상,부품교체,컨넥터 Ass'y,18000,미청구
SL30270,2021-08-18,2020-08-30,외관,흠집,케이스,사용자 과실,유상,부품교체,케이스,20000,20000
SL30271,2023-04-09,2023-04-06,외관,오염,액정,검수미비,무상,제품교환,액정 Ass'y,80000,미청구
SL30272,2022-05-07,2021-02-11,기능,버튼,두번 터치됨,스위치고장,유상,부품교체,스위치 PCB Board Ass'y,25000,25000
SL30273,2021-11-09,2020-08-04,기능,버튼,동작안함,스위치고장,유상,부품교체,스위치 PCB Board Ass'y,25000,25000
SL30274,2021-11-30,2020-12-13,외관,파손,액정,사용자 과실,유상,부품교체,액정 Ass'y,80000,80000
SL30275,2023-04-08,2022-08-03,기능,화면,안켜짐,액정 고장,무상,제품교환,액정 Ass'y,80000,미청구
SL30276,2023-03-20,2022-10-23,기능,화면,백화현상,액정 고장,무상,제품교환,액정 Ass'y,80000,미청구
SL30277,2021-09-08,2020-08-14,기능,화면,백화현상,액정 고장,유상,부품교체,액정 Ass'y,80000,80000
SL30278,2022-09-16,2022-08-17,외관,파손,케이스,검수미비,무상,제품교환,케이스,20000,미청구
SL30279,2021-06-16,2020-05-09,외관,흠집,액정,사용자 과실,유상,부품교체,액정 Ass'y,80000,80000
SL30280,2022-09-11,2022-09-05,외관,파손,액정,검수미비,무상,제품교환,액정 Ass'y,80000,미청구
SL30281,2022-05-28,2021-03-04,기능,화면,백화현상,컨넥터 접촉불량,유상,부품교체,컨넥터 Ass'y,18000,18000
SL30282,2023-01-17,2022-01-17,기능,화면,안켜짐,액정 고장,무상,제품교환,액정 Ass'y,80000,미청구
SL30283,2022-08-10,2021-12-14,기능,버튼,동작안함,스위치고장,무상,부품교체,스위치 PCB Board Ass'y,25000,미청구
SL30284,2023-03-11,2022-01-11,기능,버튼,동작안함,스위치고장,유상,부품교체,스위치 PCB Board Ass'y,25000,25000
SL30285,2022-01-24,2021-10-16,기능,버튼,동작안함,Pcb Board 고장,무상,부품교체,MAIN Pcb Board,50000,미청구
SL30286,2022-09-10,2022-04-22,기능,버튼,동작안함,스위치고장,무상,부품교체,스위치 PCB Board Ass'y,25000,미청구
SL30287,2022-08-16,2022-02-20,외관,오염,케이스,사용자 과실,유상,부품교체,케이스,20000,20000
SL30288,2022-03-14,2022-02-28,기능,화면,안켜짐,Pcb Board 고장,무상,제품교환,MAIN Pcb Board,50000,미청구
SL30289,2022-11-15,2022-11-04,외관,흠집,케이스,검수미비,무상,제품교환,케이스,20000,미청구
SL30290,2021-07-31,2020-07-12,외관,오염,케이스,사용자 과실,유상,부품교체,케이스,20000,20000
SL30291,2022-10-22,2021-07-19,기능,화면,백화현상,액정 고장,유상,부품교체,액정 Ass'y,80000,80000
SL30292,2023-03-18,2022-06-24,외관,오염,케이스,사용자 과실,유상,부품교체,케이스,20000,20000
SL30293,2021-08-22,2021-07-23,기능,버튼,동작안함,스위치고장,무상,제품교환,스위치 PCB Board Ass'y,25000,미청구
SL30294,2022-07-14,2021-07-25,기능,화면,백화현상,액정 고장,무상,제품교환,액정 Ass'y,80000,미청구
SL30295,2021-06-17,2021-03-03,외관,흠집,액정,사용자 과실,유상,부품교체,액정 Ass'y,80000,80000
SL30296,2021-10-09,2021-05-07,기능,전원,켜지지 않음,배터리 방전,무상,제품교환,Battery,30000,미청구
SL30297,2022-09-09,2022-08-23,외관,파손,케이스,검수미비,무상,제품교환,케이스,20000,미청구
SL30298,2023-03-18,2022-02-27,기능,버튼,두번 터치됨,Pcb Board 고장,유상,부품교체,MAIN Pcb Board,50000,50000
SL30299,2022-11-18,2022-11-03,기능,전원,켜지지 않음,휴즈 끊어짐,무상,부품교체,Fuse,3000,미청구
SL30300,2022-10-17,2022-08-08,기능,화면,안켜짐,액정 고장,무상,부품교체,액정 Ass'y,80000,미청구
SL30301,2023-05-25,2022-05-14,외관,오염,액정,사용자 과실,유상,부품교체,액정 Ass'y,80000,80000
SL30302,2022-12-29,2021-12-29,기능,화면,백화현상,액정 고장,무상,제품교환,액정 Ass'y,80000,미청구
SL30303,2021-08-15,2021-07-17,외관,파손,액정,검수미비,무상,제품교환,액정 Ass'y,80000,미청구
SL30304,2023-02-07,2022-07-26,외관,오염,액정,사용자 과실,유상,부품교체,액정 Ass'y,80000,80000
SL30305,2022-11-20,2021-09-21,외관,오염,액정,사용자 과실,유상,부품교체,액정 Ass'y,80000,80000
SL30306,2021-07-09,2020-05-20,외관,오염,케이스,사용자 과실,유상,부품교체,케이스,20000,20000
SL30307,2022-10-30,2022-09-30,외관,파손,액정,검수미비,무상,제품교환,액정 Ass'y,80000,미청구
SL30308,2023-03-31,2022-09-04,기능,화면,백화현상,Pcb Board 고장,무상,제품교환,MAIN Pcb Board,50000,미청구
SL30309,2022-07-29,2022-05-29,기능,화면,안켜짐,액정 고장,무상,부품교체,액정 Ass'y,80000,미청구
SL30310,2021-09-01,2021-05-26,기능,버튼,두번 터치됨,Pcb Board 고장,무상,부품교체,MAIN Pcb Board,50000,미청구
SL30311,2022-01-05,2021-02-07,기능,버튼,동작안함,스위치고장,무상,부품교체,스위치 PCB Board Ass'y,25000,미청구
SL30312,2021-05-29,2020-03-05,기능,전원,켜지지 않음,휴즈 끊어짐,유상,부품교체,Fuse,3000,3000
SL30313,2022-02-21,2021-01-18,기능,전원,켜지지 않음,휴즈 끊어짐,유상,부품교체,Fuse,3000,3000
SL30314,2022-10-22,2022-09-30,외관,오염,케이스,검수미비,무상,제품교환,케이스,20000,미청구
SL30315,2021-09-13,2021-08-24,외관,오염,액정,검수미비,무상,제품교환,액정 Ass'y,80000,미청구
SL30316,2023-02-17,2022-09-13,기능,버튼,두번 터치됨,Pcb Board 고장,무상,제품교환,MAIN Pcb Board,50000,미청구
