,접수번호,접수날짜,제조일자,불량유형_대,불량유형_중,불량유형_소,원인,유상/무상,처리내역,수리부품,수리비용,수리비용청구여부,제조년,접수년
7496,SL29056,2023-03-30,2023-03-17,기능,전원,켜지지 않음,휴즈 끊어짐,무상,제품교환,Fuse,3000,미청구,2023,2023
7497,SL29057,2022-04-01,2022-03-19,외관,오염,케이스,검수미비,무상,제품교환,케이스,20000,미청구,2022,2022
7498,SL29058,2023-05-24,2022-10-07,기능,전원,켜지지 않음,Pcb Board 고장,무상,제품교환,MAIN Pcb Board,50000,미청구,2022,2023
7499,SL29059,2022-12-03,2021-11-16,외관,파손,액정,사용자 과실,유상,부품교체,액정 Ass'y,80000,80000,2021,2022
7500,SL29060,2022-09-18,2021-07-09,기능,전원,켜지지 않음,전원스위치 고장,유상,부품교체,SMPS Pcb Board,45000,45000,2021,2022
7501,SL29061,2021-10-10,2021-02-07,기능,전원,켜지지 않음,Pcb Board 고장,무상,제품교환,MAIN Pcb Board,50000,미청구,2021,2021
7502,SL29062,2022-10-18,2022-09-22,외관,파손,케이스,사용자 과실,유상,부품교체,케이스,20000,20000,2022,2022
7503,SL29063,2022-01-31,2021-04-17,외관,오염,액정,사용자 과실,유상,부품교체,액정 Ass'y,80000,80000,2021,2022
7504,SL29064,2022-12-30,2022-12-05,외관,파손,케이스,검수미비,무상,제품교환,케이스,20000,미청구,2022,2022
7505,SL29065,2022-02-20,2022-01-25,외관,파손,액정,검수미비,무상,제품교환,액정 Ass'y,80000,미청구,2022,2022
7506,SL29066,2021-10-19,2021-10-12,외관,파손,액정,검수미비,무상,제품교환,액정 Ass'y,80000,미청구,2021,2021
7507,SL29067,2022-08-12,2021-04-21,기능,화면,안켜짐,액정 고장,유상,부품교체,액정 Ass'y,80000,80000,2021,2022
7508,SL29068,2022-06-30,2022-06-19,외관,파손,케이스,검수미비,무상,제품교환,케이스,20000,미청구,2022,2022
7509,SL29069,2023-03-13,2023-02-24,외관,오염,케이스,검수미비,무상,제품교환,케이스,20000,미청구,2023,2023
7510,SL29070,2022-11-27,2022-11-20,외관,오염,액정,검수미비,무상,제품교환,액정 Ass'y,80000,미청구,2022,2022
7511,SL29071,2021-12-12,2020-12-06,외관,파손,액정,사용자 과실,유상,부품교체,액정 Ass'y,80000,80000,2020,2021
7512,SL29072,2022-01-21,2021-12-23,외관,오염,액정,검수미비,무상,제품교환,액정 Ass'y,80000,미청구,2021,2022
7513,SL29073,2022-06-06,2021-04-04,외관,파손,케이스,사용자 과실,유상,부품교체,케이스,20000,20000,2021,2022
7514,SL29074,2023-01-08,2021-10-03,기능,버튼,두번 터치됨,Pcb Board 고장,유상,부품교체,MAIN Pcb Board,50000,50000,2021,2023
7515,SL29075,2022-12-05,2021-10-07,외관,오염,케이스,사용자 과실,유상,부품교체,케이스,20000,20000,2021,2022
7516,SL29076,2022-12-02,2022-06-26,외관,흠집,액정,사용자 과실,유상,부품교체,액정 Ass'y,80000,80000,2022,2022
7517,SL29077,2023-03-27,2022-10-05,외관,파손,케이스,사용자 과실,유상,부품교체,케이스,20000,20000,2022,2023
7518,SL29078,2021-11-23,2021-07-10,기능,화면,백화현상,액정 고장,무상,제품교환,액정 Ass'y,80000,미청구,2021,2021
7519,SL29079,2022-07-09,2022-06-30,외관,파손,케이스,검수미비,무상,제품교환,케이스,20000,미청구,2022,2022
7520,SL29080,2023-03-10,2022-04-03,기능,화면,백화현상,액정 고장,무상,제품교환,액정 Ass'y,80000,미청구,2022,2023
7521,SL29081,2022-05-14,2021-04-23,외관,오염,케이스,사용자 과실,유상,부품교체,케이스,20000,20000,2021,2022
7522,SL29082,2021-05-05,2021-03-26,기능,전원,켜지지 않음,휴즈 끊어짐,무상,부품교체,Fuse,3000,미청구,2021,2021
7523,SL29083,2022-09-26,2022-05-11,기능,버튼,두번 터치됨,Pcb Board 고장,무상,제품교환,MAIN Pcb Board,50000,미청구,2022,2022
7524,SL29084,2021-06-03,2021-05-27,외관,오염,액정,검수미비,무상,제품교환,액정 Ass'y,80000,미청구,2021,2021
7525,SL29085,2022-08-05,2021-07-10,기능,화면,백화현상,액정 고장,유상,부품교체,액정 Ass'y,80000,80000,2021,2022
7526,SL29086,2022-04-17,2021-01-28,외관,흠집,케이스,사용자 과실,유상,부품교체,케이스,20000,20000,2021,2022
7527,SL29087,2022-01-22,2022-01-09,외관,파손,액정,검수미비,무상,제품교환,액정 Ass'y,80000,미청구,2022,2022
7528,SL29088,2022-11-17,2021-12-14,기능,전원,켜지지 않음,전원스위치 고장,무상,제품교환,SMPS Pcb Board,45000,미청구,2021,2022
7529,SL29089,2023-02-25,2021-12-29,기능,화면,백화현상,컨넥터 접촉불량,유상,부품교체,컨넥터 Ass'y,18000,18000,2021,2023
7530,SL29090,2022-12-13,2022-08-16,기능,버튼,두번 터치됨,Pcb Board 고장,무상,제품교환,MAIN Pcb Board,50000,미청구,2022,2022
7531,SL29091,2022-05-02,2021-09-14,외관,흠집,액정,사용자 과실,유상,부품교체,액정 Ass'y,80000,80000,2021,2022
7532,SL29092,2021-12-28,2021-12-19,외관,파손,케이스,검수미비,무상,제품교환,케이스,20000,미청구,2021,2021
7533,SL29093,2021-09-21,2021-05-19,기능,화면,안켜짐,컨넥터 이탈,무상,부품교체,컨넥터 Ass'y,18000,미청구,2021,2021
7534,SL29094,2022-02-05,2021-03-26,기능,화면,백화현상,Pcb Board 고장,무상,제품교환,MAIN Pcb Board,50000,미청구,2021,2022
7535,SL29095,2021-08-31,2020-11-05,기능,전원,켜지지 않음,휴즈 끊어짐,무상,부품교체,Fuse,3000,미청구,2020,2021
7536,SL29096,2022-02-09,2021-09-03,기능,버튼,동작안함,Pcb Board 고장,무상,부품교체,MAIN Pcb Board,50000,미청구,2021,2022
7537,SL29097,2021-11-25,2021-09-21,기능,화면,백화현상,컨넥터 접촉불량,무상,제품교환,컨넥터 Ass'y,18000,미청구,2021,2021
7538,SL29098,2021-07-05,2020-07-15,기능,화면,백화현상,컨넥터 접촉불량,무상,제품교환,컨넥터 Ass'y,18000,미청구,2020,2021
7539,SL29099,2022-01-08,2020-11-13,기능,전원,켜지지 않음,전원스위치 고장,유상,부품교체,SMPS Pcb Board,45000,45000,2020,2022
7540,SL29100,2022-09-29,2021-06-12,기능,전원,켜지지 않음,휴즈 끊어짐,유상,부품교체,Fuse,3000,3000,2021,2022
7541,SL29101,2023-05-12,2022-12-09,외관,오염,액정,사용자 과실,유상,부품교체,액정 Ass'y,80000,80000,2022,2023
7542,SL29102,2021-05-14,2020-11-03,외관,흠집,케이스,사용자 과실,유상,부품교체,케이스,20000,20000,2020,2021
7543,SL29103,2021-10-05,2021-09-15,외관,흠집,액정,검수미비,무상,제품교환,액정 Ass'y,80000,미청구,2021,2021
7544,SL29104,2022-05-27,2021-09-20,기능,전원,켜지지 않음,휴즈 끊어짐,무상,부품교체,Fuse,3000,미청구,2021,2022
7545,SL29105,2023-02-24,2022-07-05,기능,전원,켜지지 않음,전원스위치 고장,무상,부품교체,SMPS Pcb Board,45000,미청구,2022,2023
7546,SL29106,2022-06-02,2022-05-22,외관,오염,케이스,검수미비,무상,제품교환,케이스,20000,미청구,2022,2022
7547,SL29107,2022-03-04,2022-02-15,외관,파손,액정,검수미비,무상,제품교환,액정 Ass'y,80000,미청구,2022,2022
7548,SL29108,2022-08-13,2022-08-06,외관,오염,케이스,검수미비,무상,제품교환,케이스,20000,미청구,2022,2022
7549,SL29109,2023-03-14,2022-01-13,외관,흠집,액정,사용자 과실,유상,부품교체,액정 Ass'y,80000,80000,2022,2023
7550,SL29110,2021-06-17,2021-01-13,기능,버튼,두번 터치됨,Pcb Board 고장,무상,부품교체,MAIN Pcb Board,50000,미청구,2021,2021
7551,SL29111,2022-12-10,2022-11-19,기능,버튼,두번 터치됨,스위치고장,무상,제품교환,스위치 PCB Board Ass'y,25000,미청구,2022,2022
7552,SL29112,2021-12-26,2020-09-07,기능,전원,켜지지 않음,전원스위치 고장,유상,부품교체,SMPS Pcb Board,45000,45000,2020,2021
7553,SL29113,2022-12-13,2022-08-10,기능,버튼,동작안함,스위치고장,무상,부품교체,스위치 PCB Board Ass'y,25000,미청구,2022,2022
7554,SL29114,2023-05-04,2022-12-27,외관,파손,케이스,사용자 과실,유상,부품교체,케이스,20000,20000,2022,2023
7555,SL29115,2023-01-04,2022-12-11,외관,흠집,케이스,검수미비,무상,제품교환,케이스,20000,미청구,2022,2023
7556,SL29116,2023-01-24,2022-03-16,기능,화면,안켜짐,컨넥터 이탈,무상,제품교환,컨넥터 Ass'y,18000,미청구,2022,2023
7557,SL29117,2022-03-25,2021-05-14,기능,버튼,두번 터치됨,스위치고장,무상,제품교환,스위치 PCB Board Ass'y,25000,미청구,2021,2022
7558,SL29118,2021-06-30,2020-07-31,외관,파손,액정,사용자 과실,유상,부품교체,액정 Ass'y,80000,80000,2020,2021
7559,SL29119,2021-10-09,2021-07-12,기능,화면,안켜짐,컨넥터 이탈,무상,부품교체,컨넥터 Ass'y,18000,미청구,2021,2021
7560,SL29120,2022-04-13,2021-06-17,외관,오염,케이스,사용자 과실,유상,부품교체,케이스,20000,20000,2021,2022
7561,SL29121,2021-09-02,2021-03-21,기능,전원,켜지지 않음,휴즈 끊어짐,무상,부품교체,Fuse,3000,미청구,2021,2021
7562,SL29122,2022-01-13,2021-01-14,기능,전원,켜지지 않음,Pcb Board 고장,무상,제품교환,MAIN Pcb Board,50000,미청구,2021,2022
7563,SL29123,2023-01-29,2023-01-11,기능,버튼,두번 터치됨,스위치고장,무상,제품교환,스위치 PCB Board Ass'y,25000,미청구,2023,2023
7564,SL29124,2023-02-25,2023-01-28,외관,오염,케이스,검수미비,무상,제품교환,케이스,20000,미청구,2023,2023
7565,SL29125,2023-01-11,2022-06-16,외관,오염,케이스,사용자 과실,유상,부품교체,케이스,20000,20000,2022,2023
7566,SL29126,2022-03-29,2021-11-29,기능,버튼,두번 터치됨,Pcb Board 고장,무상,부품교체,MAIN Pcb Board,50000,미청구,2021,2022
7567,SL29127,2022-05-19,2021-01-27,기능,화면,안켜짐,컨넥터 이탈,유상,부품교체,컨넥터 Ass'y,18000,18000,2021,2022
7568,SL29128,2021-05-12,2020-06-19,외관,파손,액정,사용자 과실,유상,부품교체,액정 Ass'y,80000,80000,2020,2021
7569,SL29129,2021-11-11,2021-10-19,외관,오염,케이스,검수미비,무상,제품교환,케이스,20000,미청구,2021,2021
7570,SL29130,2022-07-22,2022-07-06,외관,오염,액정,검수미비,무상,제품교환,액정 Ass'y,80000,미청구,2022,2022
7571,SL29131,2023-04-20,2023-03-27,외관,흠집,액정,검수미비,무상,제품교환,액정 Ass'y,80000,미청구,2023,2023
7572,SL29132,2022-08-07,2022-07-14,외관,파손,케이스,검수미비,무상,제품교환,케이스,20000,미청구,2022,2022
7573,SL29133,2022-01-01,2021-12-02,외관,흠집,액정,검수미비,무상,제품교환,액정 Ass'y,80000,미청구,2021,2022
7574,SL29134,2022-01-08,2020-11-10,외관,오염,액정,사용자 과실,유상,부품교체,액정 Ass'y,80000,80000,2020,2022
7575,SL29135,2022-07-12,2022-07-03,외관,흠집,케이스,검수미비,무상,제품교환,케이스,20000,미청구,2022,2022
7576,SL29136,2022-10-08,2022-05-13,기능,화면,안켜짐,컨넥터 이탈,무상,제품교환,컨넥터 Ass'y,18000,미청구,2022,2022
7577,SL29137,2021-09-22,2021-05-13,기능,버튼,동작안함,스위치고장,무상,제품교환,스위치 PCB Board Ass'y,25000,미청구,2021,2021
7578,SL29138,2022-03-08,2021-11-19,기능,화면,안켜짐,Pcb Board 고장,무상,부품교체,MAIN Pcb Board,50000,미청구,2021,2022
7579,SL29139,2021-05-26,2020-09-29,기능,화면,백화현상,액정 고장,무상,제품교환,액정 Ass'y,80000,미청구,2020,2021
7580,SL29140,2023-01-31,2022-12-17,외관,흠집,케이스,사용자 과실,유상,부품교체,케이스,20000,20000,2022,2023
7581,SL29141,2021-08-28,2021-08-13,외관,파손,액정,검수미비,무상,제품교환,액정 Ass'y,80000,미청구,2021,2021
7582,SL29142,2022-10-08,2022-07-06,기능,버튼,두번 터치됨,Pcb Board 고장,무상,제품교환,MAIN Pcb Board,50000,미청구,2022,2022
7583,SL29143,2021-12-05,2021-08-27,외관,흠집,액정,사용자 과실,유상,부품교체,액정 Ass'y,80000,80000,2021,2021
7584,SL29144,2022-03-13,2021-02-24,외관,오염,케이스,사용자 과실,유상,부품교체,케이스,20000,20000,2021,2022
7585,SL29145,2021-08-31,2021-08-20,외관,파손,케이스,검수미비,무상,제품교환,케이스,20000,미청구,2021,2021
7586,SL29146,2022-04-04,2021-09-05,기능,전원,켜지지 않음,전원스위치 고장,무상,제품교환,SMPS Pcb Board,45000,미청구,2021,2022
7587,SL29147,2023-04-15,2023-03-21,외관,오염,액정,검수미비,무상,제품교환,액정 Ass'y,80000,미청구,2023,2023
7588,SL29148,2022-04-28,2021-08-11,기능,버튼,두번 터치됨,스위치고장,무상,부품교체,스위치 PCB Board Ass'y,25000,미청구,2021,2022
7589,SL29149,2021-06-30,2021-06-16,기능,버튼,두번 터치됨,Pcb Board 고장,무상,부품교체,MAIN Pcb Board,50000,미청구,2021,2021
7590,SL29150,2022-09-05,2022-02-24,외관,파손,케이스,사용자 과실,유상,부품교체,케이스,20000,20000,2022,2022
7591,SL29151,2022-05-03,2022-03-16,기능,화면,안켜짐,액정 고장,무상,제품교환,액정 Ass'y,80000,미청구,2022,2022
7592,SL29152,2023-01-25,2022-02-09,기능,버튼,두번 터치됨,스위치고장,무상,제품교환,스위치 PCB Board Ass'y,25000,미청구,2022,2023
7593,SL29153,2022-12-08,2022-07-06,기능,전원,켜지지 않음,Pcb Board 고장,무상,부품교체,MAIN Pcb Board,50000,미청구,2022,2022
7594,SL29154,2022-07-01,2022-06-23,외관,파손,케이스,검수미비,무상,제품교환,케이스,20000,미청구,2022,2022
7595,SL29155,2022-09-07,2022-06-26,외관,흠집,액정,사용자 과실,유상,부품교체,액정 Ass'y,80000,80000,2022,2022
7596,SL29156,2022-12-16,2021-10-18,기능,버튼,두번 터치됨,Pcb Board 고장,유상,부품교체,MAIN Pcb Board,50000,50000,2021,2022
7597,SL29157,2021-08-21,2021-08-02,외관,흠집,액정,검수미비,무상,제품교환,액정 Ass'y,80000,미청구,2021,2021
7598,SL29158,2021-06-26,2020-06-25,기능,화면,안켜짐,컨넥터 이탈,유상,부품교체,컨넥터 Ass'y,18000,18000,2020,2021
7599,SL29159,2021-05-21,2020-07-16,외관,파손,케이스,사용자 과실,유상,부품교체,케이스,20000,20000,2020,2021
7600,SL29160,2022-01-04,2021-06-19,기능,화면,백화현상,컨넥터 접촉불량,무상,제품교환,컨넥터 Ass'y,18000,미청구,2021,2022
7601,SL29161,2021-08-02,2021-01-14,외관,흠집,액정,사용자 과실,유상,부품교체,액정 Ass'y,80000,80000,2021,2021
7602,SL29162,2022-05-09,2021-02-13,외관,오염,액정,사용자 과실,유상,부품교체,액정 Ass'y,80000,80000,2021,2022
7603,SL29163,2023-03-20,2023-03-07,외관,오염,액정,검수미비,무상,제품교환,액정 Ass'y,80000,미청구,2023,2023
7604,SL29164,2022-01-11,2021-08-06,기능,전원,켜지지 않음,휴즈 끊어짐,무상,부품교체,Fuse,3000,미청구,2021,2022
7605,SL29165,2022-06-29,2021-10-18,외관,흠집,액정,사용자 과실,유상,부품교체,액정 Ass'y,80000,80000,2021,2022
7606,SL29166,2021-08-22,2020-10-15,외관,오염,액정,사용자 과실,유상,부품교체,액정 Ass'y,80000,80000,2020,2021
7607,SL29167,2022-08-29,2022-03-21,기능,전원,켜지지 않음,휴즈 끊어짐,무상,제품교환,Fuse,3000,미청구,2022,2022
7608,SL29168,2021-11-10,2020-08-09,외관,흠집,케이스,사용자 과실,유상,부품교체,케이스,20000,20000,2020,2021
7609,SL29169,2021-05-29,2020-05-09,외관,오염,케이스,사용자 과실,유상,부품교체,케이스,20000,20000,2020,2021
7610,SL29170,2022-09-13,2021-11-09,기능,화면,백화현상,액정 고장,무상,제품교환,액정 Ass'y,80000,미청구,2021,2022
7611,SL29171,2022-05-08,2021-05-31,기능,화면,백화현상,액정 고장,무상,제품교환,액정 Ass'y,80000,미청구,2021,2022
7612,SL29172,2022-12-27,2022-06-06,외관,오염,케이스,사용자 과실,유상,부품교체,케이스,20000,20000,2022,2022
7613,SL29173,2022-08-26,2021-05-18,기능,버튼,동작안함,스위치고장,유상,부품교체,스위치 PCB Board Ass'y,25000,25000,2021,2022
7614,SL29174,2021-05-08,2021-02-13,기능,화면,백화현상,Pcb Board 고장,무상,부품교체,MAIN Pcb Board,50000,미청구,2021,2021
7615,SL29175,2021-08-19,2021-02-17,기능,전원,켜지지 않음,Pcb Board 고장,무상,부품교체,MAIN Pcb Board,50000,미청구,2021,2021
7616,SL29176,2022-09-15,2021-11-18,외관,흠집,케이스,사용자 과실,유상,부품교체,케이스,20000,20000,2021,2022
7617,SL29177,2022-01-13,2021-04-05,외관,오염,액정,사용자 과실,유상,부품교체,액정 Ass'y,80000,80000,2021,2022
7618,SL29178,2023-01-13,2021-11-23,외관,흠집,케이스,사용자 과실,유상,부품교체,케이스,20000,20000,2021,2023
7619,SL29179,2022-05-20,2021-09-14,기능,버튼,동작안함,스위치고장,무상,부품교체,스위치 PCB Board Ass'y,25000,미청구,2021,2022
7620,SL29180,2022-03-16,2021-09-29,외관,오염,케이스,사용자 과실,유상,부품교체,케이스,20000,20000,2021,2022
7621,SL29181,2023-02-18,2022-04-07,외관,파손,액정,사용자 과실,유상,부품교체,액정 Ass'y,80000,80000,2022,2023
7622,SL29182,2021-07-16,2021-06-18,외관,파손,케이스,검수미비,무상,제품교환,케이스,20000,미청구,2021,2021
7623,SL29183,2023-02-04,2022-09-29,기능,화면,안켜짐,액정 고장,무상,부품교체,액정 Ass'y,80000,미청구,2022,2023
7624,SL29184,2022-01-03,2021-12-25,외관,흠집,액정,검수미비,무상,제품교환,액정 Ass'y,80000,미청구,2021,2022
7625,SL29185,2021-10-13,2021-07-13,기능,전원,켜지지 않음,전원스위치 고장,무상,부품교체,SMPS Pcb Board,45000,미청구,2021,2021
7626,SL29186,2022-02-17,2022-01-18,외관,흠집,케이스,검수미비,무상,제품교환,케이스,20000,미청구,2022,2022
7627,SL29187,2022-07-09,2021-11-09,기능,버튼,두번 터치됨,Pcb Board 고장,무상,제품교환,MAIN Pcb Board,50000,미청구,2021,2022
7628,SL29188,2023-02-07,2022-08-25,기능,전원,켜지지 않음,Pcb Board 고장,무상,제품교환,MAIN Pcb Board,50000,미청구,2022,2023
7629,SL29189,2022-09-26,2021-11-30,기능,전원,켜지지 않음,휴즈 끊어짐,무상,제품교환,Fuse,3000,미청구,2021,2022
7630,SL29190,2023-03-02,2022-07-18,기능,전원,켜지지 않음,휴즈 끊어짐,무상,부품교체,Fuse,3000,미청구,2022,2023
7631,SL29191,2022-08-02,2021-11-14,외관,흠집,액정,사용자 과실,유상,부품교체,액정 Ass'y,80000,80000,2021,2022
7632,SL29192,2023-05-26,2022-03-24,기능,버튼,동작안함,Pcb Board 고장,유상,부품교체,MAIN Pcb Board,50000,50000,2022,2023
